 DealerCd | DealerNm | OperationDt | Region | SalesDistrict | ServiceDistrict | PartsDistrict | PrincipalNm | BillingAddress1 | BillingAddress2 | BillingCity | BillingState | BillingZipCd | Address1 | Address2 | City | State | ZipCd | Phone | Fax | ADI | GeneralManager | UpdatedDt | CreateDt | DealerUrl | DealerEmail | IsCarCareExpress | IsPresidentAward | Latitude | Longitude | Tier3Vendor | ScheduleConsumerUrlNonSSO | IsGenesisBrand | IsExclusiveGenesisBrand | OtherDealerCd | ScheduleServiceVendorId | DealerRating | DealerReviewCount | DealerSurecriticUrl | Computed_ScheduleConsumerUrl | ShopperAssuranceFlag | ShopperAssuranceOnDate | IsAutoHookTD | DealerInventoryURL | RedCapUrl | IsClickToBuy | IsHomeNet | IsDWCP | ServiceCenterPhone | CalltrackingShowroomPhone | CalltrackingServiceCenterPhone | DealerServiceUrl | DealerTestDriveUrl | DealerReviewUrl | ProviderName | IsRoadsterDealerFlag | RoadsterDpid | DRSVendorName | IsRoadsterPricelock | RoadsterPriceUnlockMode | IsIoniqCertified | IsEVGMACertified | CalltrackingShowroomPhoneMobile | CalltrackingServiceCenterPhoneMobile 
TN034|GRAY EPPERSON HYUNDAI|2004-10-19 00:00:00|SO3|SO|SO3|SO3|W. GRAY EPPERSON|4100 APD 40||CLEVELAND|TN|37311|4100 APD 40||CLEVELAND|TN|37311|423-303-1333|423-303-1342|591|W. GRAY EPPERSON|2017-05-03 08:58:17|2016-08-09 17:47:52.247000000|www.grayeppersonhyundai.com|sales@grayepperson.dealerspace.com;dhayes@grayepperson.dealerspace.com;west|0|0|35.138134002685547|-84.907798767089844|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=hmatn034|1|0||1|4.7787902999999998|905|https://www.surecritic.com/reviews/gray-epperson-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN034&VARIANT=HYUNDAI|False|||www.grayeppersonhyundai.com/VehicleSearchResults?search=new||1|1|1||423-464-4969|423-464-4962|www.grayeppersonhyundai.com/ServiceApptForm|www.grayeppersonhyundai.com/Schedule-Test-Drive.html|www.surecritic.com/reviews/gray-epperson-hyundai?nhd=1|Sincro||||||0|0|423-301-5520|423-456-9715
TN035|FRIENDSHIP HYUNDAI OF JOHNSON CITY|2005-12-22 00:00:00|SO1|SO|SO1|SO1|STEVEN M WALTERS|3408 NORTH ROAN STREET||JOHNSON CITY|TN|37601|3408 NORTH ROAN STREET||JOHNSON CITY|TN|37601|423-461-4500|423-461-4510|596|MITCH WALTERS|2017-12-18 09:04:14|2016-08-09 17:47:52.247000000|www.hyundaijc.com|leads@friendshipauto.motosnap.com|1|0|36.364280700683594|-82.391921997070313|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TN035&externalsource=email&theme=hyundai|1|0||2|4.8188981999999996|2041|https://www.surecritic.com/reviews/friendship-hyundai-of-johnson|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TN035&externalsource=email&theme=hyundai|True|2020-01-02||www.hyundaijc.com/search/new-hyundai/?tp=new||0|1|1||423-900-8503|423-900-8506|www.hyundaijc.com/service-department/|www.hyundaijc.com/schedule-new-vehicle-test-drive/|www.hyundaijc.com/testimonials/|Dealer eProcess|||DDC|||1|0|423-375-4284|423-456-9294
TN045|WILSON COUNTY HYUNDAI, INC||SO1|SO|SO1|SO1|W. PAINE BONE IV|1310 WEST MAIN STREET||LEBANON|TN|37087|1310 WEST MAIN STREET||LEBANON|TN|37087|615-444-5564|615-443-0887|31|GM DIR APPT IN PROC (10/21) PAINE BONE|2017-03-03 08:57:18|2016-08-09 17:47:52.247000000| Inc"|andrewl@wilsoncountyauto.com|1|0|36.212615966796875|-86.323768615722656|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=hmatn045|1|0||1|4.8745792000000003|2169|https://www.surecritic.com/reviews/wilson-county-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN045&VARIANT=HYUNDAI|True|2020-01-02||www.wilsoncountyhyundai.com||1|1|1||615-549-0167|615-549-0169|www.wilsoncountyhyundai.com/schedule-service.htm|www.wilsoncountyhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/wilson-county-hyundai|Dealer.com||||||1|0|615-288-5841|615-488-2133
TN046|HYUNDAI OF COOL SPRINGS||SO1|SO|SO1|SO1|TERRY R TAYLOR|201 COMTIDE COURT||FRANKLIN|TN|37067|201 COMTIDE COURT||FRANKLIN|TN|37067|615-610-0839|615-550-4070|31|JASON STACY|2017-11-04 12:46:16|2016-08-09 17:47:52.247000000|www.hyundaiofcoolsprings.com|jbeyerl1@hyundaiofcoolsprings.com|1|0|35.958366394042969|-86.807868957519531|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=hmatn044|1|0|TN705     |1|4.6762803999999996|2912|https://www.surecritic.com/reviews/hyundai-of-cool-springs|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN046&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaiofcoolsprings.com/new-inventory/index.htm||0|1|1||615-656-5537|615-656-5538|www.hyundaiofcoolsprings.com/schedule-service.htm|www.hyundaiofcoolsprings.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-cool-springs|Dealer.com|||DDC|||1|0|615-909-5544|615-703-3051
TN047|HYUNDAI OF COOKEVILLE||SO1|SO|SO1|SO1|TERRY R TAYLOR|931 SOUTH WILLOW AVENUE||COOKEVILLE|TN|38501|931 SOUTH WILLOW AVENUE||COOKEVILLE|TN|38501|931-520-7200|931-520-7209|31|GM DIR APPT IN PROC MICHAEL MCCONAHA|2015-07-09 06:56:24|2016-08-09 17:47:52.247000000|www.hyundaiofcookeville.com|edeebanks@hyundaiofcookeville.com|1|0|36.143222808837891|-85.525726318359375|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202103311140xx1|0|0||1|4.7575456000000003|1576|https://www.surecritic.com/reviews/hyundai-of-cookeville|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN047&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaiofcookeville.com/searchnew.aspx||1|1|1||931-400-2955|931-545-4166|www.hyundaiofcookeville.com/schedule-service.html|www.hyundaiofcookeville.com/hyundai-test-drive.html||DealerOn|||DDC|||1|0|931-283-2770|931-271-5114
TN048|HYUNDAI OF HICKORY HOLLOW||SO1|SO|SO1|SO1|CHADWICK MARTIN|5388 HICKORY HOLLOW PKWY||ANTIOCH|TN|37013|5388 HICKORY HOLLOW PKWY||ANTIOCH|TN|37013|615-395-6675|270-783-4347|31|GM CANDIDATE (03/24) EMERSON ALVAREZ 2ND|2017-05-10 10:45:03|2016-08-09 17:47:52.247000000|www.downtownhyundainashville.com|internetmanager@downtownnashvillemotors.com|0|0|36.045948028564453|-86.6502685546875|DEALER.COM||1|0|TN708     |4|4.3037245999999998|1312|https://www.surecritic.com/reviews/downtown-hyundai||True|2020-01-02||www.downtownhyundainashville.com/new-vehicles/||1|1|1||615-610-0995|615-610-0997|www.downtownhyundainashville.com/service/|www.downtownhyundainashville.com/hyundai-test-drive/|surecritic.com/reviews/downtown-hyundai|Dealer Inspire|||DDC|||0|0|615-703-3050|615-205-7957
TN049|WOLFCHASE HYUNDAI||SO2|SO|SO2|SO2|DANNY UMANSKY|7727 HIGHWAY 64||MEMPHIS|TN|38133|7727 HIGHWAY 64||MEMPHIS|TN|38133|901-435-9400|866-718-7855|41|GREG HAPKE|2017-04-04 09:51:51|2016-08-09 17:47:52.247000000|www.wolfchasehyundai.com||0|0|35.203659057617187|-89.805747985839844|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=hmatn049|1|0|TN702     |1|4.7905185000000001|3161|https://www.surecritic.com/reviews/wolfchase-hyundai-memphis|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN049&VARIANT=HYUNDAI|True|2020-01-02||www.wolfchasehyundai.com/new-vehicles/||1|1|1||901-530-1777|901-530-1778|www.wolfchasehyundai.com/service/|www.wolfchasehyundai.com/hyundai-test-drive/|www.surecritic.com/reviews/wolfchase-hyundai|Dealer Inspire|1|wolfchasehyundai|RST|N|nolock|1|0|901-617-3728|901-557-8493
TN051|MURFREESBORO HYUNDAI||SO1|SO|SO1|SO1|DAVID HUDSON|1625 S. CHURCH STREET||MURFREESBORO|TN|37130|1625 S. CHURCH STREET||MURFREESBORO|TN|37130|615-713-1532|615-898-7176|31|GM CANDIDATE (05/22) BRUCE THOMAS|2016-10-04 08:48:10|2016-08-09 17:47:52.247000000|www.hyundaiofmurfreesboro.com|murfreesborohyundaivolkswagen@eleadtrack.net|0|0|35.823799133300781|-86.394012451171875|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202401260940xx1|0|0||1|4.6989160999999999|1107|https://www.surecritic.com/reviews/murfreesboro-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN051&VARIANT=HYUNDAI|True|2020-07-17||www.hyundaiofmurfreesboro.com/searchnew.aspx||1|1|1||615-439-2077|615-439-2078|www.hyundaiofmurfreesboro.com/Request-an-Appointment.html|www.hyundaiofmurfreesboro.com/testdrive.aspx||DealerOn|||DDC|||1|0|615-692-1026|615-703-6395
TN052|HYUNDAI OF COLUMBIA||SO1|SO|SO1|SO1|JOSSPH M MARSHALL|1370 NASHVILLE HIGHWAY||COLUMBIA|TN|38401|1370 NASHVILLE HIGHWAY||COLUMBIA|TN|38401|931-398-5546|931-398-7010|31|GM CANDIDATE (08/24) CHRISTOPHER ALEXAND|2017-10-25 13:28:58|2017-10-16 16:29:45.427000000|www.hyundaiofcolumbia.com||1|0|35.644630432128906|-87.01220703125|COBALT|https://consumer.xtime.com/scheduling/?webKey=hma20171110tn052xx1|0|0||1|4.8239004999999997|652|https://www.surecritic.com/reviews/hyundai-of-columbia|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN052&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaiofcolumbia.com/new-inventory/index.htm||0|1|1||931-548-0200|931-548-0111|www.hyundaiofcolumbia.com/schedule-service.htm|www.hyundaiofcolumbia.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-columbia|Dealer.com|||RST|||1|0|931-213-3877|931-295-0377
TN053|ALLEN SAMUELS HYUNDAI||SO2|SO|SO2|SO2|DONNA K SAMUELS|1639 I-45 BYPASS||JACKSON|TN|38305|1639 I-45 BYPASS||JACKSON|TN|38305|731-664-8500|731-664-5256|185|GM CANDIDATE (12/23) BRANDON GRAY|2024-08-20 02:30:27.150000000|2018-12-05 02:15:01.350000000|www.allensamuelshyundai.com||0|0|35.649810791015625|-88.853080749511719|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm2018111204083xx1|1|0||1|4.6573077999999999|1051|https://www.surecritic.com/reviews/allen-samuels-hyundai-of-jackson|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN053&VARIANT=HYUNDAI|False|||www.allensamuelshyundai.com/new-vehicles/||1|1|1||731-499-8682|731-499-8686|www.allensamuelshyundai.com/service/|www.allensamuelshyundai.com/hyundai-test-drive/|surecritic.com/reviews/allen-samuels-hyundai|Dealer Inspire|||DDC|||1|0|731-251-4312|731-595-9008
TN054|TARR HYUNDAI||SO1|SO|SO1|SO1|SCOTT L SHAFER|304 E. BROADWAY BLVD||JEFFERSON CITY|TN|37760|5524 W ANDREW JOHNSON HIGHWAY||MORRISTOWN|TN|37814|423-200-5200|423-200-5207|59|GM CANDIDATE (01/24) RICHARD D BURLESON|2024-08-20 02:30:27.150000000|2019-02-20 02:15:00.820000000|www.tarrhyundai.com||0|0|36.181728363037109|-83.384071350097656|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202102220301xx1|1|0||1|4.7720669999999998|390|https://www.surecritic.com/reviews/tarr-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN054&VARIANT=HYUNDAI|True|2020-01-02||www.tarrhyundai.com/searchnew.aspx||1|1|1||423-621-4549|423-621-4699|www.tarrhyundai.com/serviceappmt.aspx|www.tarrhyundai.com/testdrive.aspx||DealerOn|1|tarrhyundai|RST|Y|lock|0|0|423-799-2893|423-445-1617
TN055|HALLMARK HYUNDAI||SO1|SO|SO1|SO1|GARY  DODSON JR|1198 WEST MAIN STREET||HENDERSONVILLE|TN|37075|1198 WEST MAIN STREET||HENDERSONVILLE|TN|37075|615-855-3200|615-431-4254|31|GM CANDIDATE (01/24) JAMES D DOWNS|2024-08-20 02:30:27.150000000|2020-08-20 02:15:01.640000000|www.hendersonvillehyundai.com||0|0|36.310077667236328|-86.665390014648438|DEALER.COM|https://hallmarkhyundai13478.myvehiclesite.com/appt/|1|0||3|4.7216889000000002|2083|https://www.surecritic.com/reviews/hallmark-hyundai|https://hallmarkhyundai13478.myvehiclesite.com/appt/|False||0|www.hendersonvillehyundai.com/new-inventory/index.htm||1|1|1||615-348-2668|615-348-2669|www.hendersonvillehyundai.com/schedule-service.htm|www.hendersonvillehyundai.com/hyundai-test-drive.htm||Dealer.com|||DDC|||1|0|615-398-8589|615-709-9961
TN056|WYATT JOHNSON HYUNDAI||SO1|SO|SO1|SO1|DAVID HUDSON|2425 WILMA RUDOLPH BLVD||CLARKSVILLE|TN|37040|2425 WILMA RUDOLPH BLVD||CLARKSVILLE|TN|37040|931-648-4300|931-551-8159|31|GM CANDIDATE (01/24) CHRISTOPHER COLLINS|2024-08-20 02:30:27.150000000|2020-07-02 02:15:01.203000000|www.wyattjohnsonhyundai.com||0|0|36.574153900146484|-87.301185607910156|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm202006180218xx1|1|0||1|4.7453925999999997|530|https://www.surecritic.com/reviews/wyatt-johnson-hyundai-10|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN056&VARIANT=HYUNDAI|False||0|www.wyattjohnsonhyundai.com/searchnew.aspx||1|1|1||931-538-4060|931-538-4069|www.wyattjohnsonhyundai.com/scheduleservice.html|www.wyattjohnsonhyundai.com/testdrive.aspx||DealerOn|||DDC|||1|0|931-340-5922|931-295-0807
TN057|RUSTY WALLACE HYUNDAI||SO1|SO|SO1|SO1|RAY  HUFFAKER|6813 CENTRAL AVE PIKE||KNOXVILLE|TN|37918|6813 CENTRAL AVE PIKE||KNOXVILLE|TN|37918|865-963-3400|865-251-1051|59|MARK TROUTT|2024-08-20 02:30:27.150000000|2023-03-28 02:15:00.777000000|www.rustywallacehyundai.com||0|0|36.027812957763672|-83.994598388671875|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=xtm03150147xx1|0|0||1||0|https://www.surecritic.com/reviews/rusty-wallace-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TN057&VARIANT=HYUNDAI|False||0|www.rustywallacehyundai.com/searchnew.aspx||1|1|1||||www.rustywallacehyundai.com/serviceappmt.aspx|www.rustywallacehyundai.com/testdrive.aspx||DealerOn|1|rustywallacehyundai|RST|N|nolock|0|0||
TX016|RED MCCOMBS HYUNDAI|1986-08-08 00:00:00|SCE|SC|SCE|SCE|MARSHA MCCOMBS SHIELDS|4800 NW LOOP 410||SAN ANTONIO|TX|78229|4800 NW LOOP 410||SAN ANTONIO|TX|78229|210-684-7440|210-684-6139|44|RAUL MELCHOR|2016-08-22 12:47:00|2016-08-09 17:47:52.247000000|www.redmccombshyundai.com|TStewart@redmac.net|1|0|29.487287521362305|-98.580108642578125|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx016|1|0||1|4.6434559999999996|3174|https://www.surecritic.com/reviews/red-mccombs-superior-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX016&VARIANT=HYUNDAI|True|2020-01-02||www.redmccombshyundai.com/searchnew.aspx||1|1|1||210-640-1044|210-640-1045|www.redmccombshyundai.com/schedule-service.html|www.redmccombshyundai.com/testdrive.aspx|www.www.redmccombshyundai.com.com/customer-reviews.aspx|DealerOn|1|mccombssuperiorhyundai|RST|Y|lock|1|0|210-791-7509|210-934-3276
TX040|HUFFINES HYUNDAI PLANO|1991-09-05 00:00:00|SCA|SC|SCA|SCA|S. RAY HUFFINES|909 COIT ROAD||PLANO|TX|75075|909 COIT ROAD||PLANO|TX|75075|972-867-5000|972-596-2582|8|S RAY HUFFINES|2015-10-13 06:25:26|2016-08-09 17:47:52.247000000|www.huffineshyundaiplano.com|Roosevelt.may@huffines.net|1|0|33.011978149414063|-96.768722534179688|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx040|1|0|TX728     |1|4.5350941999999996|6255|https://www.surecritic.com/reviews/huffines-hyundai-plano|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX040&VARIANT=HYUNDAI|False|2020-01-02||www.huffineshyundaiplano.com/new-inventory/index.htm||1|1|1||972-836-0103|972-836-0105|www.huffineshyundaiplano.com/schedule-service.htm|www.huffineshyundaiplano.com/hyundai-test-drive.htm|surecritic.com/reviews/huffines-hyundai-plano|Dealer.com|||DDC|||1|0|972-402-6974|972-640-5547
TX063|ECKERT HYUNDAI, INC.|1995-03-21 00:00:00|SCB|SC|SCB|SCB|MARK E. ECKERT|4011 SOUTH I-35 E||DENTON|TX|76210|4011 SOUTH I-35 E||DENTON|TX|76210|940-243-6200|940-243-6215|8|MICHAEL ECKERT|2016-06-29 16:36:01|2016-08-09 17:47:52.247000000|www.eckerthyundai.com|Email@Eckerthyundai.com|0|0|33.169303894042969|-97.081962585449219|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202103121019xx1|0|0|TX726     |1|4.7886049999999996|2446|https://www.surecritic.com/reviews/eckert-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX063&VARIANT=HYUNDAI|True|2020-01-02||www.eckerthyundai.com/VehicleSearchResults?search=new||1|1|1||940-600-4140|940-600-4130|www.eckerthyundai.com/ServiceApptForm|www.eckerthyundai.com/Schedule-Test-Drive.html|www.surecritic.com/reviews/eckert-hyundai?nhd=1|Ansira|1|eckerthyundai|RST|N|nolock|0|0|940-370-5394|940-340-5083
TX077|WORLD CAR HYUNDAI|1997-07-08 00:00:00|SCE|SC|SCE|SCE|AHMAD ZABIHIAN|12908 IH 35 NORTH||SAN ANTONIO|TX|78233|12908 IH 35 NORTH||SAN ANTONIO|TX|78233|210-599-5959|210-650-4322|44|AHMAD ZABIHIAN|2016-11-15 14:05:44|2016-08-09 17:47:52.247000000|www.worldcarhyundainorth.com|worldcar@eleadtrack.net|0|0|29.545145034790039|-98.368911743164063|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202301261253xx1|0|0|TX735     |1|4.3817481999999996|1543|https://www.surecritic.com/reviews/world-car-hyundai-north|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX077&VARIANT=HYUNDAI|False|||www.worldcarhyundainorth.com/search/new-hyundai/?tp=new||1|1|1||210-239-0026|210-239-0028|www.worldcarhyundainorth.com/service-department/|www.worldcarhyundainorth.com/schedule-new-vehicle-test-drive/|www.worldcarhyundainorth.com/testimonials/|Dealer eProcess||||||1|0|210-899-5728|210-964-5703
TX081|AUTONATION HYUNDAI CORPUS CHRISTI|1998-05-08 00:00:00|SCE|SC|SCE|SCE|JEFF M PARENT|6686 S PADRE ISLAND DRIVE||CORPUS CHRISTI|TX|78412|6686 S PADRE ISLAND DRIVE||CORPUS CHRISTI|TX|78412|361-444-0156|361-855-7595|125|STANLEY RUPENSKI|2017-10-19 12:51:49|2016-08-09 17:47:52.247000000|www.autonationhyundaicorpuschristi.com|BESTHYUNDAIDEAL@GMAIL.COM|0|0|27.698888778686523|-97.349380493164062|COBALT||0|0||4|4.7135194|2088|https://www.surecritic.com/reviews/autonation-hyundai-corpus-christi||True|2024-02-12||www.autonationhyundaicorpuschristi.com/new-inventory/index.htm||1|1|1||361-252-9901|361-252-9950|www.autonationhyundaicorpuschristi.com/schedule-service.htm|www.autonationhyundaicorpuschristi.com/hyundai-test-drive.htm|surecritic.com/reviews/autonation-hyundai-corpus-christi|Dealer.com|||DDC|||1|0|361-301-6050|361-314-2530
TX086|WIESNER HYUNDAI|1998-11-30 00:00:00|SCD|SC|SCD|SCD|DON WIESNER|PO BOX 2348||CONROE|TX|77305|1645 I-45 NORTH SUITE 400||CONROE|TX|77304|936-523-6300|936-523-6802|10|MIKE EARLS|2018-03-27 08:07:03|2016-08-09 17:47:52.247000000|www.wiesnerhyundai.com|michael_dixon@wiesnerauto.com|0|0|30.323818206787109|-95.476715087890625|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx086|1|0||1|4.7400989999999998|2177|https://www.surecritic.com/reviews/wiesner-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX086&VARIANT=HYUNDAI|True|2020-01-02||www.wiesnerhyundai.com/new-inventory/index.htm||1|1|1||936-647-2205|936-647-2254|www.wiesnerhyundai.com/schedule-service.htm|www.wiesnerhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/wiesner-hyundai|Dealer.com|||DDC|||1|0|936-243-3982|936-342-7361
TX087|WORLD CAR HYUNDAI|1999-09-08 00:00:00|SCE|SC|SCE|SCE|AHMAD ZABIHIAN|132 BALCONES NORTH||SAN ANTONIO|TX|78201|7915 IH 35 SOUTH||SAN ANTONIO|TX|78224|210-254-6000|210-587-4589|44|AHMAD ZABIHIAN|2014-03-31 06:55:16|2016-08-09 17:47:52.247000000|www.worldcarhyundaisouth.com|worldcarhk@eleadtrack.net|0|0|29.333492279052734|-98.575973510742188|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202301261244xx1|0|0|TX736     |1|4.5099812999999997|707|https://www.surecritic.com/reviews/world-car-hyundai-south|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX087&VARIANT=HYUNDAI|False|||www.worldcarhyundaisouth.com/search/new-hyundai/?tp=new||1|1|1||210-640-1046|210-640-1047|www.worldcarhyundaisouth.com/service-department/|www.worldcarhyundaisouth.com/schedule-new-vehicle-test-drive/|www.worldcarhyundaisouth.com/testimonials/|Dealer eProcess||||||1|0|210-794-8849|210-806-7297
TX090|GENE MESSER HYUNDAI|1999-08-26 00:00:00|SC6|SC|SC6|SC6|STEVEN N BEASLEY|PO BOX 16305||LUBBOCK|TX|79490|4025 W. LOOP 289||LUBBOCK|TX|79407|806-785-7853|806-785-7885|129|BRENDAN CIMINO|2014-12-05 15:28:01|2016-08-09 17:47:52.247000000|www.genemesserhyundai.com|mcovington@genemesser.com|0|0|33.557937622070313|-101.94039916992187|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx090|0|0||1|4.5262815999999999|1657|https://www.surecritic.com/reviews/gene-messer-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX090&VARIANT=HYUNDAI|True|2020-01-02||www.genemesserhyundai.com/new-vehicles/||1|1|1||806-515-8023|806-424-0092|www.genemesserhyundai.com/service/|www.genemesserhyundai.com/hyundai-test-drive/|surecritic.com/reviews/gene-messer-hyundai|Dealer Inspire|1|genemesserhyundai|RST|N|nolock|1|0|806-666-0971|806-607-8685
TX095|ROUND ROCK HYUNDAI|2001-04-25 00:00:00|SCC|SC|SCC|SCC|BERNARD WOLFE|2405 N INTERSTATE 35||ROUND ROCK|TX|78664|2405 N INTERSTATE 35||ROUND ROCK|TX|78664|512-244-0000|512-493-9065|81|MICHAEL WILLIAMS|2017-10-19 07:53:11|2016-08-09 17:47:52.247000000|www.roundrockhyundai.com|michaelwilliams@penskeautomotive.com|0|0|30.535575866699219|-97.689659118652344|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx095|1|0|TX715     |1|4.6461490999999997|6341|https://www.surecritic.com/reviews/round-rock-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX095&VARIANT=HYUNDAI|True|2020-01-02||www.roundrockhyundai.com/new-inventory/index.htm||1|1|1||512-961-5112|512-961-5115|www.roundrockhyundai.com/schedule-service.htm|www.roundrockhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/round-rock-hyundai|Dealer.com|||DDC|||1|0|512-881-8088|512-882-1204
TX098|STAR HYUNDAI|2001-09-14 00:00:00|SCC|SC|SCC|SCC|WILLIAM M. DUNNAHOO|PO BOX 1101||ABILENE|TX|79604|200 SOUTH CLACK||ABILENE|TX|79605|325-698-2222|325-698-7860|156|W. MICHAEL DUNNAHOO|2018-01-23 07:53:44|2016-08-09 17:47:52.247000000|www.hyundaiofabilene.com|BMillette@abilenecars.com|0|0|32.450370788574219|-99.788345336914063|COBALT||0|0||4|4.8504167000000002|821|https://www.surecritic.com/reviews/star-hyundai-abilene||True|2020-01-02||www.hyundaiofabilene.com/searchnew.aspx||1|1|1||325-480-0160|325-480-0168|www.hyundaiofabilene.com/serviceappmt.aspx|www.hyundaiofabilene.com/testdrive.aspx||DealerOn|1|hyundaiofabilene|RST|N|nolock|0|0|325-666-4692|325-784-0694
TX100|HYUNDAI OF EL PASO|2001-08-28 00:00:00|SC6|SC|SC6|SC6|OSCAR V LEESER|8600 MONTANA AVE||EL PASO|TX|79925|8600 MONTANA AVE||EL PASO|TX|79925|915-881-0300|915-881-1097|97|OSCAR LEESER|2015-09-25 13:53:27|2016-08-09 17:47:52.247000000|www.hyundaiofelpaso.com|hyundaiofelpaso@eleadtrack.net|1|0|31.791790008544922|-106.37445831298828|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202110071036xx1|1|0||1|4.6025805999999996|8858|https://www.surecritic.com/reviews/hyundai-of-el-paso|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX100&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaiofelpaso.com/new-inventory/index.htm||0|1|1||915-990-2170|915-990-2177|www.hyundaiofelpaso.com/service/|www.hyundaiofelpaso.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-el-paso|Dealer.com|||DDC|Y|lock|1|0|915-671-9253|915-348-5425
TX103|PHILPOTT MOTORS HYUNDAI|2002-03-18 00:00:00|SC4|SC|SC4|SC4|RAYMOND VALENTINE|PO BOX 876||PORT NECHES|TX|77651|2289 HIGHWAY 69 N||NEDERLAND|TX|77627|409-727-1451|409-727-1784|121|GM CANDIDATE (06/24) KEVIN MCPHAIL|2017-01-30 14:16:20|2016-08-09 17:47:52.247000000|www.philpottmotors.net|philpotthyundai@eleadtrack.net|0|0|29.971906661987305|-94.023017883300781|COBALT|https://consumer.xtime.com/scheduling/?webKey=philpottmotorhyu|0|0||1|4.7418665000000004|1407|https://www.surecritic.com/reviews/philpott-motors-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX103&VARIANT=HYUNDAI|True|2020-01-02||www.philpottmotors.net/new-inventory/index.htm||1|1|1||409-527-6001|409-527-6500|www.philpottmotors.net/schedule-service.htm|www.philpottmotors.net/hyundai-test-drive.htm|surecritic.com/reviews/philpott-motors-hyundai|Dealer.com|||DDC|||1|0|409-235-0855|409-405-4854
